"DATE","HOTEL_ID","COUNTRY","HOTEL_STARS","ROOM_PRICE","ROOM_COST","LOS","DTA","BOOKING_DOW","CHECK_IN_DOW"
2019-05-24,203584,"US",2,74.85,69.24,1,1,"Fri","Sat"
2019-05-20,474809,"US",3,195.58,187.20604,1,0,"Mon","Mon"
2019-05-10,115128,"US",3,354.33,311.16,2,0,"Fri","Fri"
2019-05-26,150772,"US",3,105.82,96.31,1,0,"Mon","Mon"
2019-05-20,379741,"US",2,52,52.472,1,0,"Mon","Mon"
2019-05-17,379741,"US",2,72.84,67.5,1,0,"Fri","Fri"
2019-05-17,137982,"US",2,116.18,103,1,0,"Fri","Fri"
2019-05-25,257197,"US",3,113.35,102.89,1,3,"Wed","Sat"
2019-05-21,107062,"US",1,37.6,36.4,1,0,"Tue","Tue"
2019-05-30,141737,"US",2,125.9,110.25,1,20,"Fri","Thu"
2019-05-30,718707,"US",2,98.11,89.59,1,0,"Thu","Thu"
2019-05-26,227154,"US",2,73.4,67.97,1,0,"Sat","Sat"
2019-05-26,227154,"US",2,145.59,130.98,2,0,"Thu","Thu"
2019-05-24,201791,"US",2,93.38,85,1,0,"Sat","Fri"
2019-05-13,201791,"US",2,338.22,296,3,0,"Mon","Mon"
2019-05-18,139433,"US",2,116.64,105,1,0,"Sun","Sat"
2019-05-28,118246,"US",2,58.06,51.69,1,0,"Wed","Tue"
2019-05-18,111912,"US",2,85.28,78.37,1,0,"Sun","Sat"
2019-05-22,108193,"US",2,78.5,67,1,1,"Wed","Thu"
2019-05-12,108193,"US",2,87.74,80.52,1,1,"Sat","Sun"
2019-05-10,129359,"US",3,113.96,103.41,1,0,"Sat","Sat"
2019-05-30,324229,"US",4,413.12,336.37,2,63,"Fri","Fri"
2019-05-24,510163,"US",4,657.73,569.1,3,0,"Sat","Sat"
2019-05-21,391805,"US",2,108.35,98.51,1,0,"Tue","Tue"
2019-05-31,151068,"US",2,60.83,56.97,1,0,"Sat","Sat"
2019-05-15,161169,"US",3,197.44,175.97,1,3,"Wed","Sat"
2019-05-15,161169,"US",3,134.79,121.56,1,2,"Thu","Sat"
2019-05-17,161169,"US",3,134.79,121.56,1,1,"Fri","Sat"
2019-05-11,161169,"US",3,137.88,124.25,1,0,"Sat","Sat"
2019-05-13,115228,"US",2,67.72,63,1,0,"Tue","Mon"
2019-05-16,248192,"US",2,85.37,78.57,1,2,"Thu","Sat"
2019-05-10,201172,"US",1,39.51,36.72,1,0,"Fri","Fri"
2019-05-12,212162,"US",2,112.7,102.32,2,0,"Mon","Sun"
2019-05-21,106474,"US",2,376.9,356.9033,2,3,"Tue","Fri"
2019-05-14,262452,"US",2,85.97,78.97,1,0,"Wed","Wed"
2019-05-20,262452,"US",2,202.04,179.98,2,0,"Wed","Wed"
2019-05-29,119064,"US",3,134.14,121,1,2,"Thu","Sat"
2019-05-22,236046,"US",4,350.81,280.98,2,36,"Thu","Fri"
2019-05-17,194237,"US",2,91.72,84,1,0,"Sat","Fri"
2019-05-24,108035,"US",3,165.64,146.82,1,0,"Fri","Fri"
2019-05-20,108035,"US",3,381.46,334.45,2,5,"Mon","Sat"
2019-05-25,145149,"US",4,81.86,75.39,1,1,"Sun","Mon"
2019-05-30,145149,"US",4,477.42,416.16,2,6,"Thu","Wed"
2019-05-21,340095,"US",3,172.54,154.4,1,5,"Tue","Sun"
2019-05-16,340095,"US",3,189.63,167.71,1,2,"Thu","Sat"
2019-05-24,150642,"US",3,547.4,475.02,5,67,"Fri","Tue"
2019-05-29,150642,"US",3,240.1,212.9,2,8,"Thu","Fri"
2019-05-23,150642,"US",3,115.27,104.56,1,22,"Thu","Fri"
2019-05-25,143114,"US",2,140.19,126.28,1,0,"Sat","Sat"
2019-05-10,143114,"US",2,116.9,105.98,1,0,"Fri","Fri"
2019-05-31,176935,"US",2,369.54,327,2,49,"Fri","Fri"
2019-05-30,192720,"US",2,78.91,66.47,1,0,"Thu","Thu"
2019-05-22,120153,"US",2,83.26,76.59,1,1,"Thu","Fri"
2019-05-30,669958,"US",3,2217.27,1874.49,8,32,"Thu","Mon"
2019-05-16,669958,"US",3,330.44,290.72,2,21,"Fri","Fri"
2019-05-16,669958,"US",3,485.04,394.85,3,20,"Fri","Thu"
2019-05-15,232687,"US",2,394.51,344.69,3,0,"Thu","Thu"
2019-05-31,232687,"US",2,206.09,180.96,1,0,"Fri","Fri"
2019-05-29,202456,"US",2,81.38,73.69,1,0,"Thu","Wed"
2019-05-11,210977,"US",2,140.25,126.36,1,0,"Sat","Sat"
2019-05-30,514550,"US",2,47.8,42.03,1,0,"Fri","Thu"
2019-05-30,206135,"US",3,106.02,96.5,1,30,"Thu","Sat"
2019-05-16,206135,"US",3,84.95,78.09,1,1,"Fri","Sat"
2019-05-20,117738,"US",4,213.81,187.18,1,0,"Mon","Mon"
2019-05-26,953598,"US",2,114.71,104.07,1,0,"Sun","Sun"
2019-05-28,261204,"US",4,265.7,235.05,2,3,"Wed","Sat"
2019-05-15,593001,"US",3,146.76,132,1,2,"Thu","Sat"
2019-05-27,192617,"DK",4,214.57,208.04,1,47,"Sat","Thu"
2019-05-23,192617,"DK",4,215.73,192,1,4,"Mon","Fri"
2019-05-09,139254,"US",3,196.28,174.98,2,0,"Fri","Fri"
2019-05-23,139254,"US",3,105.43,95.97,1,1,"Thu","Fri"
2019-05-29,201393,"US",1,56.35,50.22,1,0,"Thu","Wed"
2019-05-23,759372,"US",2,117.72,106.7,1,7,"Fri","Fri"
2019-05-24,170933,"US",3,70.06,65.07,1,0,"Mon","Mon"
2019-05-24,170933,"US",3,70.29,65.07,1,0,"Tue","Tue"
2019-05-27,170933,"US",3,68.25,63.48,1,0,"Mon","Mon"
2019-05-17,363004,"TH",5,226.23,201,1,1,"Fri","Sat"
2019-05-09,258169,"US",4,119.16,107.97,1,15,"Fri","Sat"
2019-05-19,258169,"US",4,133.57,112.38,1,0,"Sun","Sun"
2019-05-14,114222,"US",4,676.68,584.53,3,23,"Tue","Thu"
2019-05-14,114222,"US",4,209.53,184.36,1,23,"Wed","Fri"
2019-05-14,114222,"US",4,449.61,392.54,2,22,"Wed","Thu"
2019-05-15,114222,"US",4,220.85,196.33,1,23,"Thu","Sat"
2019-05-21,114222,"US",4,912.98,751.06,4,30,"Tue","Thu"
2019-05-18,114222,"US",4,236.53,209.88,1,20,"Sun","Sat"
2019-05-21,114222,"US",4,651.04,526.8,3,29,"Wed","Thu"
2019-05-19,114222,"US",4,207.98,179.95,1,69,"Sun","Sat"
2019-05-25,114222,"US",4,208.33,175.6,1,25,"Sun","Thu"
2019-05-13,114222,"US",4,608.44,526.8,3,38,"Mon","Thu"
2019-05-14,242662,"US",2,119.21,108,1,47,"Wed","Mon"
2019-05-16,242662,"US",2,286.74,253.12,2,1,"Thu","Fri"
2019-05-20,107621,"US",3,127.25,115,1,19,"Mon","Sat"
2019-05-25,NA,"US",2,277.55,245.19,2,0,"Sat","Sat"
2019-05-28,264248,"US",2,70.67,65.59,1,0,"Tue","Tue"
2019-05-17,194696,"US",3,135.9,122.56,1,0,"Fri","Fri"
2019-05-28,471174,"MX",4,77.42,67.35,1,30,"Wed","Fri"
2019-05-30,106291,"US",4,101.99,90.82,1,0,"Fri","Fri"
2019-05-14,183611,"US",2,132.85,119.88,3,27,"Tue","Mon"
2019-05-14,183611,"US",2,47.71,45.46,1,3,"Tue","Fri"
2019-05-09,183611,"US",2,46.8,44.66,1,0,"Fri","Fri"
2019-05-15,183611,"US",2,97.81,89.32,2,23,"Wed","Fri"
2019-05-11,183611,"US",2,47.11,44.93,1,14,"Sat","Sat"
2019-05-13,183611,"US",2,98.43,89.86,2,3,"Tue","Fri"
2019-05-10,183611,"US",2,98.43,89.86,2,13,"Sat","Fri"
2019-05-10,183611,"US",2,103.86,94.6,2,6,"Sat","Fri"
2019-05-25,328164,"US",3,162.2,145.42,1,3,"Sat","Tue"
2019-05-25,134105,"US",3,110.75,87.97,1,1,"Sat","Sun"
2019-05-26,134105,"US",3,110.75,87.97,1,0,"Sun","Sun"
2019-05-15,110900,"US",3,125.36,113.37,1,3,"Wed","Sat"
2019-05-12,110900,"US",3,129.11,116.64,1,75,"Sun","Fri"
2019-05-29,110900,"US",3,120.35,109,1,23,"Wed","Fri"
2019-05-30,110900,"US",3,146.73,131.16,1,0,"Thu","Thu"
2019-05-14,493864,"US",2,229.77,198,2,0,"Tue","Tue"
2019-05-25,493864,"US",2,96.9,88.52,1,0,"Sat","Sat"
2019-05-27,579713,"US",2,200.86,179,2,1,"Mon","Tue"
2019-05-30,108701,"US",4,141.12,113.97,1,2,"Thu","Sat"
2019-05-28,108701,"US",4,382.17,334.92,3,2,"Wed","Fri"
2019-05-14,128158,"US",3,120.39,109.02,2,3,"Tue","Fri"
2019-05-14,128158,"US",3,178.18,159.3,3,23,"Tue","Thu"
2019-05-22,128158,"US",3,62.47,57.78,1,3,"Wed","Sat"
2019-05-22,128158,"US",3,62.47,57.78,1,3,"Wed","Sat"
2019-05-28,128158,"US",3,86,79,1,3,"Wed","Sat"
2019-05-19,128158,"US",3,150.63,124,2,33,"Sun","Fri"
2019-05-13,447467,"US",2,79.47,66.97,1,0,"Tue","Mon"
2019-05-15,565354,"US",2,256.86,227.36,2,1,"Thu","Fri"
2019-05-13,337682,"US",3,115.88,112.32756,1,6,"Mon","Sun"
2019-05-25,138098,"US",3,133.99,120.87,1,0,"Sat","Sat"
2019-05-23,138098,"US",3,429.1,371.28,3,0,"Fri","Fri"
2019-05-26,221751,"US",2,97.1,88.71,1,0,"Sun","Sun"
2019-05-17,240321,"HK",4,276.55,243.26,2,0,"Sat","Sat"
2019-05-12,164431,"US",3,313.36,276,4,0,"Mon","Mon"
2019-05-13,164431,"US",3,210.6,187.41,3,0,"Mon","Mon"
2019-05-23,1036817,"US",3,250.34,238.57092,3,1,"Thu","Fri"
2019-05-27,582945,"US",3,128.18,114.71,1,0,"Tue","Tue"
2019-05-23,582945,"US",3,520.11,452,2,42,"Fri","Fri"
2019-05-23,582945,"US",3,207.83,185,1,1,"Thu","Fri"
2019-05-11,108434,"US",3,122.36,108,1,0,"Sat","Sat"
2019-05-26,194160,"US",2,63.71,63.44427,1,0,"Sun","Sun"
2019-05-24,196977,"US",3,124.92,113,1,0,"Sat","Fri"
2019-05-11,196977,"US",3,136.49,123.08,1,0,"Sun","Sat"
2019-05-30,196977,"US",3,279.7,265.8269,2,2,"Thu","Sat"
2019-05-26,196977,"US",3,139.91,126.06,1,0,"Sun","Sun"
2019-05-24,127398,"US",2,61.67,62.3865,1,5,"Fri","Wed"
2019-05-25,115107,"US",4,190.48,170,1,0,"Sat","Sat"
2019-05-22,115107,"US",4,135.03,108.24,1,2,"Wed","Fri"
2019-05-19,115107,"US",4,180.11,161,1,27,"Sun","Sat"
2019-05-16,115107,"US",4,134.92,99.97,1,0,"Thu","Thu"
2019-05-11,169797,"US",2,97.27,88.85,1,0,"Sat","Sat"
2019-05-26,569076,"SG",3,272.31,240.79,3,15,"Sun","Mon"
2019-05-25,209233,"US",2,52.22,49.41,1,0,"Sun","Sun"
2019-05-21,123473,"US",3,117.49,113.83613,1,0,"Tue","Tue"
2019-05-20,264951,"US",2,81.51,75.07,1,0,"Tue","Mon"
2019-05-18,477710,"US",3,187.78,167.68,1,0,"Sat","Sat"
2019-05-11,126155,"US",2,127.23,114.97,1,0,"Sun","Sat"
2019-05-26,153325,"CA",3,98.36,89.82,1,0,"Sun","Sun"
2019-05-22,543216,"US",3,174.08,166.86096,1,3,"Thu","Sun"
2019-05-22,208500,"US",3,89.42,81.78,1,0,"Thu","Wed"
2019-05-17,138289,"US",2,96.15,86.45,1,0,"Fri","Fri"
2019-05-19,138289,"US",2,71.35,66.17,1,0,"Mon","Mon"
2019-05-19,138289,"US",2,63.72,59.49,1,0,"Tue","Tue"
2019-05-10,201863,"US",2,88.67,81.33,1,0,"Fri","Fri"
2019-05-18,531962,"US",3,389.11,340.6,2,5,"Sun","Fri"
2019-05-11,150017,"US",2,91.26,83.6,1,0,"Sat","Sat"
2019-05-24,135573,"US",2,122.67,111,1,0,"Sat","Sat"
2019-05-13,202454,"US",2,46.26,44.19,1,0,"Tue","Mon"
2019-05-17,277218,"US",2,486.18,419.28,2,47,"Fri","Wed"
2019-05-27,277218,"US",2,127.24,115,1,0,"Mon","Mon"
2019-05-22,106417,"US",4,213.06,187,1,2,"Thu","Sat"
2019-05-28,106417,"US",4,453.61,396,3,37,"Tue","Thu"
2019-05-23,106417,"US",4,200.78,178.96,2,3,"Thu","Sun"
2019-05-15,117015,"US",4,178.86,160,1,32,"Wed","Sun"
2019-05-31,117015,"US",4,180.58,161.27,1,0,"Fri","Fri"
2019-05-10,117015,"US",4,370.66,325.25,2,0,"Fri","Fri"
2019-05-17,248465,"US",1,89.07,81.68,1,0,"Fri","Fri"
2019-05-24,107950,"US",3,131.2,118.44,1,1,"Sat","Sun"
2019-05-24,107950,"US",3,335.59,295,2,1,"Fri","Sat"
2019-05-23,107950,"US",3,389.66,341.22,2,1,"Thu","Fri"
2019-05-23,107950,"US",3,310.45,273.44,2,0,"Thu","Thu"
2019-05-24,204454,"US",3,107.09,95.03,1,0,"Fri","Fri"
2019-05-11,495611,"US",2,94.03,86.16,1,0,"Sat","Sat"
2019-05-09,114825,"US",4,163.1,146.24,1,0,"Sat","Sat"
2019-05-16,114825,"US",4,145.55,129.97,1,0,"Fri","Fri"
2019-05-10,114825,"US",4,169.7,151.97,1,0,"Sun","Sun"
2019-05-28,176479,"US",3,106.83,97.2,1,0,"Tue","Tue"
2019-05-31,111638,"US",3,94.02,86,1,0,"Fri","Fri"
2019-05-24,107788,"US",3,201.06,179.17,2,2,"Sat","Mon"
2019-05-25,107788,"US",3,96.99,94.72862,1,0,"Sun","Sun"
2019-05-29,107788,"US",3,215.71,191.86,2,3,"Wed","Sat"
2019-05-28,107788,"US",3,109.79,99.79,1,4,"Tue","Sat"
2019-05-16,107788,"US",3,75.65,69.95,1,9,"Fri","Sun"
2019-05-17,239817,"US",2,93.64,82.1,1,0,"Fri","Fri"
2019-05-29,136287,"US",2,180.27,159.98,2,4,"Wed","Sun"
2019-05-22,213757,"US",2,215.91,191.96,2,1,"Fri","Sat"
2019-05-25,270655,"US",2,116.92,107,1,29,"Sat","Sun"
2019-05-17,107498,"US",3,105.67,96.08,1,0,"Fri","Fri"
2019-05-23,107498,"US",3,125.97,113.88,1,8,"Fri","Sat"
2019-05-22,127087,"US",3,160.22,131.92,2,0,"Wed","Wed"
2019-05-27,230879,"US",3,99.11,90.4,1,0,"Mon","Mon"
2019-05-13,339554,"US",3,239.58,209.35,1,0,"Mon","Mon"
2019-05-12,259538,"US",3,100.95,88.35,1,0,"Sun","Sun"
2019-05-31,259538,"US",3,97.22,88.81,1,0,"Fri","Fri"
2019-05-10,259538,"US",3,97.93,89.43,1,2,"Fri","Sun"
2019-05-30,546868,"US",2,123.57,110.26,1,2,"Thu","Sat"
2019-05-31,267218,"US",3,216.06,191.84,2,0,"Fri","Fri"
2019-05-24,267218,"US",3,217.46,192.13,2,0,"Fri","Fri"
2019-05-10,267218,"US",3,105.94,96,1,1,"Sat","Sun"
2019-05-10,108154,"US",3,373.3,327.3,5,1,"Sat","Sun"
2019-05-10,108154,"US",3,297.28,262.16,4,0,"Mon","Mon"
2019-05-27,110153,"US",4,134.26,121.13,1,0,"Tue","Mon"
2019-05-17,402591,"US",2,319.76,281.65,2,0,"Fri","Fri"
2019-05-12,402591,"US",2,283.46,247.82,2,1,"Sun","Mon"
2019-05-25,236298,"US",3,128.16,115.8,1,0,"Sat","Sat"
2019-05-13,236298,"US",3,116.92,106,1,0,"Mon","Mon"
2019-05-24,260441,"US",2,134.83,121.61,1,0,"Sat","Fri"
2019-05-15,198723,"US",4,151.61,136.23,1,3,"Wed","Sat"
2019-05-14,198723,"US",4,519.38,451.55,3,11,"Tue","Sat"
2019-05-12,198723,"US",4,135.05,121.81,1,10,"Thu","Sun"
2019-05-24,198723,"US",4,522.19,447.32,3,3,"Fri","Mon"
2019-05-22,198723,"US",4,490.95,427.49,3,0,"Thu","Thu"
2019-05-24,198723,"US",4,151.61,136.23,1,0,"Fri","Fri"
2019-05-11,198723,"US",4,153.85,138.18,1,0,"Sat","Sat"
2019-05-11,198723,"US",4,153.94,137.46,1,0,"Sat","Sat"
2019-05-30,198723,"US",4,564.56,489.67,3,35,"Fri","Fri"
2019-05-30,198723,"US",4,126.77,114.6,1,1,"Thu","Fri"
2019-05-30,198723,"US",4,334.35,285.7,2,8,"Thu","Fri"
2019-05-19,198723,"US",4,192.76,171.97,1,0,"Sun","Sun"
2019-05-26,198723,"US",4,197.61,174.21,1,0,"Sun","Sun"
2019-05-18,198723,"US",4,362.02,317.74,2,6,"Sun","Sat"
2019-05-27,198723,"US",4,139.86,126,1,68,"Mon","Sat"
2019-05-18,198723,"US",4,154.69,137.46,1,0,"Sat","Sat"
2019-05-20,198723,"US",4,143.33,129.02,1,7,"Mon","Mon"
2019-05-20,198723,"US",4,160.93,143.43,1,5,"Tue","Sun"
2019-05-23,198723,"US",4,328.71,287.35,1,2,"Thu","Sat"
2019-05-23,198723,"US",4,300.8,265.24,2,7,"Fri","Fri"
2019-05-23,198723,"US",4,300.8,265.24,2,0,"Thu","Thu"
2019-05-21,138300,"US",2,62.4,58.34,1,0,"Tue","Tue"
2019-05-23,138300,"US",2,65.94,57,1,0,"Thu","Thu"
2019-05-23,271173,"US",3,196.12,174.68,1,2,"Thu","Sat"
2019-05-25,264762,"US",3,114.95,104.23,1,0,"Sat","Sat"
2019-05-27,352598,"US",2,91.45,89.43665,1,0,"Tue","Mon"
2019-05-17,204624,"US",2,86.68,79.58,1,4,"Fri","Tue"
2019-05-13,204624,"US",2,105.86,96.33,1,3,"Tue","Fri"
2019-05-31,246671,"US",1,83.37,81.95306,1,0,"Sat","Fri"
2019-05-24,479286,"US",2,116.76,105.86,1,2,"Fri","Sun"
2019-05-21,479286,"US",2,120.36,109,1,0,"Wed","Tue"
2019-05-31,352324,"TW",4,152.5,137,1,9,"Fri","Sun"
2019-05-31,108324,"US",2,109.17,99.24,2,0,"Fri","Fri"
2019-05-24,108324,"US",2,105.46,94.64,2,0,"Sat","Sat"
2019-05-21,108324,"US",2,47.77,45.51,1,0,"Wed","Tue"
2019-05-22,150409,"US",2,561.15,536.8925,2,36,"Thu","Fri"
2019-05-28,150409,"US",2,157.05,140.98,1,0,"Wed","Wed"
2019-05-20,150409,"US",2,758.29,653.42,5,25,"Tue","Sat"
2019-05-12,207948,"MX",4,194.4,171.93,1,0,"Sun","Sun"
2019-05-12,207948,"MX",4,595.01,515.78,3,0,"Mon","Mon"
2019-05-31,149733,"US",2,92.83,84.97,1,0,"Fri","Fri"
2019-05-26,149733,"US",2,121.47,109.97,1,0,"Sun","Sun"
2019-05-16,606749,"US",2,177.77,152.33,1,0,"Thu","Thu"
2019-05-17,477967,"US",2,283.17,250,4,0,"Fri","Fri"
2019-05-29,333332,"US",3,104.36,95.04,1,0,"Wed","Wed"
2019-05-26,333332,"US",3,108.9,99,1,0,"Sun","Sun"
2019-05-30,258378,"US",2,119.34,108.11,1,0,"Thu","Thu"
2019-05-18,142146,"US",2,131.48,118.69,1,0,"Sat","Sat"
2019-05-12,105799,"US",3,122.61,110.97,1,19,"Sun","Fri"
2019-05-12,105799,"US",3,1806.21,1527.6,10,81,"Mon","Fri"
2019-05-11,105799,"US",3,110.49,100.4,1,0,"Sat","Sat"
2019-05-11,105799,"US",3,160.45,143.92,1,0,"Sun","Sat"
2019-05-11,105799,"US",3,124.19,112.35,1,0,"Sat","Sat"
2019-05-23,105799,"US",3,130.82,123.86,1,97,"Fri","Thu"
2019-05-16,105799,"US",3,139.83,125.98,1,0,"Sat","Sat"
2019-05-16,105799,"US",3,131.38,118.62,1,0,"Thu","Wed"
2019-05-16,105799,"US",3,139.83,125.98,1,0,"Sun","Sun"
2019-05-16,105799,"US",3,139.83,125.98,1,0,"Sun","Sun"
2019-05-16,105799,"US",3,131.38,118.62,1,0,"Fri","Thu"
2019-05-16,105799,"US",3,139.83,155.98,1,0,"Mon","Sun"
2019-05-16,105799,"US",3,131.38,118.62,1,0,"Wed","Tue"
2019-05-16,105799,"US",3,131.38,118.62,1,0,"Sat","Sat"
2019-05-16,105799,"US",3,139.83,125.98,1,0,"Sat","Fri"
2019-05-14,589720,"US",2,141.04,127.84,1,0,"Tue","Tue"
2019-05-14,216089,"US",3,93.28,85.37,1,0,"Tue","Tue"
2019-05-25,216089,"US",3,93.28,85.37,1,0,"Sat","Sat"
2019-05-10,216089,"US",3,82.3,75.77,1,0,"Fri","Fri"
2019-05-10,152672,"US",2,84.83,77.97,1,0,"Sat","Fri"
2019-05-12,325838,"US",3,102.85,91.64,1,0,"Sun","Sun"
2019-05-21,325838,"US",3,95.95,87.69,1,1,"Thu","Fri"
2019-05-10,325838,"US",3,104.31,93,1,2,"Fri","Sun"
2019-05-10,325838,"US",3,104.31,95,1,2,"Fri","Sun"
2019-05-18,267196,"US",2,94.13,85.83,1,0,"Sat","Sat"
2019-05-16,321584,"US",3,89.21,81.8,1,7,"Mon","Mon"
2019-05-31,124862,"US",3,161.64,144.97,1,0,"Sat","Sat"
2019-05-19,424443,"US",2,86.01,79,1,6,"Mon","Sun"
2019-05-19,424443,"US",2,86.07,79.05,1,6,"Mon","Sun"
2019-05-23,424443,"US",2,142.75,128.49,1,0,"Fri","Fri"
2019-05-23,105852,"US",3,102.1,75.97,1,0,"Thu","Thu"
2019-05-17,108577,"US",3,86.31,65.97,1,1,"Fri","Sat"
2019-05-17,108577,"US",3,70.72,65.63,1,0,"Sat","Sat"
2019-05-18,108577,"US",3,86.31,65.97,1,0,"Sat","Sat"
2019-05-25,129057,"US",3,119.86,108.58,1,0,"Sun","Sat"
2019-05-13,129057,"US",3,111.36,101.16,1,0,"Mon","Mon"
2019-05-25,112070,"US",3,109.2,99.28,1,0,"Sat","Sat"
2019-05-24,199159,"US",2,106.61,95.89,1,2,"Sat","Mon"
2019-05-25,210886,"US",2,87.14,80,1,0,"Sat","Sat"
2019-05-11,210886,"US",2,88.81,81.46,1,0,"Sat","Sat"
2019-05-10,210886,"US",2,108.3,105.2251,1,0,"Fri","Fri"
2019-05-25,191996,"US",3,153.39,137.76,2,6,"Sat","Fri"
2019-05-23,191996,"US",3,77.97,71.97,1,0,"Thu","Thu"
2019-05-10,191996,"US",3,193.56,174.8,2,1,"Thu","Fri"
2019-05-28,129068,"US",2,63.64,56.94,1,0,"Tue","Tue"
2019-05-28,396636,"US",2,115.9,112.3463,1,46,"Tue","Sat"
2019-05-14,141330,"US",2,159.96,143.45,2,87,"Tue","Fri"
2019-05-27,407339,"US",3,255.35,243.2703,1,0,"Thu","Thu"
2019-05-19,215692,"US",3,205.52,183,2,4,"Tue","Sat"
2019-05-11,215692,"US",3,119.48,108.23,1,42,"Sat","Sat"
2019-05-30,215692,"US",3,82.12,69.48,1,2,"Thu","Sat"
2019-05-18,215692,"US",3,222.86,198,3,27,"Sat","Fri"
2019-05-24,215692,"US",3,107.75,98,2,25,"Sat","Wed"
2019-05-31,116854,"US",2,136.7,123.25,1,0,"Fri","Fri"
2019-05-15,204525,"US",2,187.07,167.04,1,72,"Wed","Fri"
2019-05-31,204525,"US",2,112.33,102,1,2,"Fri","Sun"
2019-05-16,204525,"US",2,143.83,128.16,1,9,"Thu","Sat"
2019-05-14,106098,"US",4,539.99,468.78,3,10,"Tue","Fri"
2019-05-29,106098,"US",4,122.62,110.97,1,0,"Sun","Sun"
2019-05-29,106098,"US",4,126.06,113.97,1,1,"Fri","Sat"
2019-05-29,106098,"US",4,252.94,223.98,2,2,"Thu","Sat"
2019-05-27,106098,"US",4,122.62,110.97,1,0,"Mon","Mon"
2019-05-10,106098,"US",4,151.72,110.97,1,1,"Fri","Sat"
2019-05-12,216833,"US",3,240.53,213.31,1,6,"Sun","Sat"
2019-05-17,174256,"US",2,186.11,178.13307,1,0,"Sat","Fri"
2019-05-20,200291,"US",2,106.61,97,1,2,"Wed","Fri"
2019-05-11,112119,"US",2,103.15,94,1,0,"Sat","Sat"
2019-05-15,454677,"US",2,47.97,48.69589,1,1,"Wed","Thu"
2019-05-11,373486,"US",2,115.18,104.47,1,0,"Sat","Sat"
2019-05-30,479874,"US",2,138.71,121.94,1,1,"Thu","Fri"
2019-05-25,105937,"US",4,331.97,292,2,0,"Sat","Sat"
2019-05-11,105937,"US",4,240.35,213.15,1,0,"Sun","Sat"
2019-05-20,105937,"US",4,357.9,314.22,2,3,"Tue","Fri"
2019-05-17,131759,"US",3,296.47,248.85,2,0,"Fri","Fri"
2019-05-24,131759,"US",3,97.03,88.66,1,0,"Fri","Fri"
2019-05-30,131759,"US",3,116.16,105.36,1,28,"Fri","Fri"
2019-05-23,131759,"US",3,93.36,86.36,1,1,"Thu","Fri"
2019-05-11,142802,"US",2,73.15,67.75,1,0,"Sat","Sat"
2019-05-16,170354,"US",2,97.44,89,1,4,"Thu","Mon"
2019-05-25,220511,"US",2,100.16,91.38,1,1,"Sat","Sun"
2019-05-26,220511,"US",2,205.46,183,2,0,"Sun","Sun"
2019-05-17,312036,"US",3,138.74,125.02,1,8,"Fri","Sat"
2019-05-24,312036,"US",3,292.12,221.98,2,1,"Fri","Sat"
2019-05-25,312036,"US",3,215.88,191.98,2,5,"Sun","Fri"
2019-05-11,312036,"US",3,81.39,74.97,1,0,"Mon","Mon"
2019-05-26,312036,"US",3,108.72,98.85,1,0,"Sun","Sun"
2019-05-21,312036,"US",3,207.72,184.92,2,0,"Wed","Wed"
2019-05-21,312036,"US",3,173.84,152.28,2,22,"Wed","Thu"
2019-05-21,312036,"US",3,221.04,211.08752,2,4,"Mon","Fri"
2019-05-16,312036,"US",3,148.46,133.48,2,31,"Thu","Sun"
2019-05-28,177968,"US",2,56.44,53.12,1,0,"Thu","Thu"
2019-05-23,177968,"US",2,44.85,42.95,1,0,"Fri","Thu"
2019-05-30,149036,"US",2,57.26,53.83,1,0,"Fri","Thu"
2019-05-15,115663,"US",3,99.35,75.97,1,2,"Wed","Fri"
2019-05-17,205769,"US",3,123.24,110,1,0,"Sat","Fri"
2019-05-26,377245,"US",4,456.88,382.44,2,12,"Sun","Fri"
2019-05-25,124708,"US",3,242.47,215,2,5,"Sun","Fri"
2019-05-31,124708,"US",3,110.03,100,1,3,"Fri","Mon"
2019-05-31,124708,"US",3,119.2,108,1,0,"Fri","Fri"
2019-05-30,124708,"US",3,134.6,129.8682,1,1,"Thu","Fri"
2019-05-20,124708,"US",3,146.74,132,1,2,"Mon","Wed"
2019-05-24,211332,"JM",2,84.76,73.39,1,5,"Fri","Wed"
2019-05-14,171911,"US",3,74.66,73.70442,1,0,"Tue","Tue"
2019-05-30,171911,"US",3,67.13,61.9,1,0,"Thu","Thu"
2019-05-17,683202,"US",2,96.14,93.83118,1,0,"Fri","Fri"
2019-05-17,683202,"US",2,96.14,93.83118,1,0,"Fri","Fri"
2019-05-24,683202,"US",2,94.74,86.52,1,2,"Sat","Mon"
2019-05-17,253356,"US",3,292.68,258.2,2,0,"Sat","Fri"
2019-05-30,253356,"US",3,111.46,101.24,1,0,"Fri","Thu"
2019-05-24,134899,"US",2,149.4,134.29,1,6,"Sun","Sat"
2019-05-30,183308,"US",2,172.85,154.69,1,3,"Tue","Fri"
2019-05-11,468776,"US",2,138.33,124.66,1,0,"Sat","Sat"
2019-05-29,200316,"US",2,101.07,92.18,1,0,"Sat","Sat"
2019-05-23,200316,"US",2,66.23,54.92,1,0,"Fri","Thu"
2019-05-24,209096,"US",3,126.62,114.47,1,0,"Sat","Fri"
2019-05-23,133496,"US",3,121.56,107.16,1,0,"Thu","Thu"
